asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-004907,Smartphone,4.65,0.18,Asia Pacific,157.03,1.90,Poor,False,0.00,False,0.00,Retail Partner,9.02,11.85,0.20,9.48,75.38,12.08,11.31,0.00,0.68,2025-08-24,5,1.00,75.48
ITAD-004908,Tablet,5.31,0.42,Middle East & Africa,146.30,5.20,Refurbished,True,33.53,True,0.69,Retail Partner,44.49,60.63,0.20,48.50,53.90,0.57,45.24,1.70,0.55,2025-04-11,4,1.00,80.80
ITAD-004909,Desktop,0.44,8.32,Europe,116.78,9.20,Refurbished,True,84.87,True,0.95,B2B Direct,160.80,447.49,0.05,425.11,479.97,6.45,401.53,2.37,0.31,2024-09-06,1,1.08,427.24
ITAD-004910,Server,0.05,20.14,Europe,1702.00,6.90,Refurbished,True,305.92,True,0.83,B2B Direct,2426.53,6101.25,0.05,5796.19,1121.28,15.61,937.47,3.01,0.31,2025-08-02,3,1.00,1894.36
ITAD-004911,Printer,4.38,7.84,Europe,1137.83,6.30,Refurbished,True,186.34,True,0.79,Online Marketplace,1033.45,1073.28,0.12,944.49,182.60,6.08,149.14,2.24,0.31,2025-04-25,11,1.15,476.00
ITAD-004912,Monitor,11.73,6.74,Europe,958.98,1.70,Poor,False,0.00,False,0.00,Retail Partner,68.95,101.18,0.20,80.95,275.58,6.08,41.34,0.00,0.31,2024-11-11,5,1.00,105.51
ITAD-004913,Server,0.15,20.84,Asia Pacific,3966.19,9.30,Refurbished,True,763.82,True,0.95,Retail Partner,4346.13,3900.72,0.20,3120.58,926.38,35.42,752.01,2.06,0.68,2025-03-18,12,1.08,410.69
ITAD-004914,Laptop,2.82,1.52,North America,620.68,10.00,Refurbished,True,147.90,True,0.95,Retail Partner,665.10,781.68,0.20,625.35,373.13,1.60,315.56,2.39,0.42,2025-05-31,4,1.00,428.53
ITAD-004915,Smartphone,0.32,0.19,Europe,262.45,9.10,Good,True,21.73,False,0.95,B2B Direct,273.09,758.08,0.05,720.17,66.27,0.00,56.33,2.16,0.31,2024-11-19,4,1.00,2805.69
ITAD-004916,Tablet,0.66,0.71,Europe,287.78,9.80,Refurbished,True,38.13,True,0.95,Refurb Specialist,375.29,789.11,0.08,725.98,81.64,0.55,68.84,1.88,0.31,2025-08-05,9,1.15,1969.32
ITAD-004917,Desktop,13.54,8.60,Europe,942.76,1.00,Poor,False,0.00,False,0.00,B2B Direct,15.56,32.23,0.05,30.61,366.41,0.55,54.96,0.00,0.31,2025-04-22,2,1.00,34.18
ITAD-004918,Printer,3.03,16.12,Europe,201.20,9.60,Refurbished,True,208.16,True,0.95,Online Marketplace,214.97,241.09,0.12,212.16,231.05,12.50,183.89,2.88,0.31,2025-07-30,1,1.08,15.82
ITAD-004919,Printer,3.07,12.95,Asia Pacific,1043.61,9.00,Refurbished,True,174.73,True,0.95,B2B Direct,857.93,1980.34,0.05,1881.32,371.01,22.01,293.35,1.76,0.68,2025-09-02,5,1.00,1033.35
ITAD-004920,Printer,3.64,12.73,North America,511.46,5.30,Refurbished,True,96.87,True,0.70,Refurb Specialist,556.13,945.56,0.08,869.92,344.23,13.37,279.22,3.05,0.42,2024-12-07,1,1.08,876.09
ITAD-004921,Printer,0.23,10.09,Asia Pacific,1578.76,9.60,Refurbished,True,119.29,True,0.95,Retail Partner,1711.68,1881.75,0.20,1505.40,280.15,17.16,220.96,3.34,0.68,2025-01-26,3,1.00,1116.35
ITAD-004922,Server,5.76,24.55,Latin America,3482.54,8.80,Refurbished,True,642.27,True,0.95,Retail Partner,2154.25,2817.35,0.20,2253.88,816.31,21.48,672.38,3.18,0.35,2025-03-23,12,1.08,338.66
ITAD-004923,Printer,0.02,22.25,Asia Pacific,100.00,10.00,Refurbished,True,94.60,True,0.95,Online Marketplace,110.31,113.45,0.12,99.83,184.96,37.83,119.39,3.02,0.68,2024-12-14,11,1.15,19.92
ITAD-004924,Monitor,0.78,4.64,Europe,861.34,10.00,Refurbished,True,132.32,True,0.95,Online Marketplace,1168.01,1114.39,0.12,980.66,197.82,3.60,164.54,3.26,0.31,2025-01-18,12,1.08,742.21
ITAD-004925,Monitor,1.66,7.26,Europe,423.46,9.70,Refurbished,True,99.51,True,0.95,Online Marketplace,538.44,608.35,0.12,535.34,208.23,5.63,171.37,2.53,0.31,2025-03-12,10,1.15,511.32
ITAD-004926,Monitor,1.64,6.11,Europe,439.42,9.50,Refurbished,True,130.86,True,0.95,Online Marketplace,559.78,526.47,0.12,463.29,204.28,4.73,168.90,1.67,0.31,2025-04-16,5,1.00,302.31
ITAD-004927,Printer,11.36,11.01,Europe,1200.65,1.00,Poor,False,0.00,False,0.00,Online Marketplace,21.08,22.13,0.12,19.48,251.72,4.73,37.76,0.00,0.31,2025-05-25,3,1.00,18.44
ITAD-004928,Server,2.30,16.67,Asia Pacific,1420.37,9.20,Refurbished,True,593.53,True,0.95,B2B Direct,1369.26,2686.65,0.05,2552.32,1324.01,28.33,1097.07,2.68,0.68,2025-07-12,5,1.00,352.66
ITAD-004929,Server,2.01,21.48,Middle East & Africa,4400.23,10.00,Refurbished,True,367.79,True,0.95,Online Marketplace,4064.94,3772.53,0.12,3319.83,1243.69,29.54,1027.60,2.78,0.55,2024-11-25,2,1.00,773.77
ITAD-004930,Smartphone,1.24,0.19,Asia Pacific,219.04,9.30,Refurbished,True,39.94,True,0.95,B2B Direct,191.99,510.25,0.05,484.74,29.29,0.32,24.58,2.66,0.68,2024-11-18,9,1.15,1177.64
ITAD-004931,Laptop,3.23,2.61,North America,351.55,6.60,Refurbished,True,144.39,True,0.81,Online Marketplace,351.30,361.53,0.12,318.15,354.24,2.75,298.36,2.40,0.42,2024-11-19,7,1.00,150.38
ITAD-004932,Tablet,1.05,0.66,Europe,300.72,6.80,Refurbished,True,27.11,True,0.83,B2B Direct,369.66,996.61,0.05,946.78,74.89,0.51,63.15,3.17,0.31,2024-10-27,2,1.00,3223.95
ITAD-004933,Tablet,0.98,0.31,Europe,422.76,8.70,Refurbished,True,46.48,True,0.95,Online Marketplace,525.94,600.94,0.12,528.83,108.61,0.24,92.08,1.52,0.31,2024-09-23,6,1.00,1192.99
ITAD-004934,Smartphone,0.52,0.23,North America,100.00,6.80,Refurbished,True,35.88,True,0.83,Online Marketplace,142.42,152.58,0.12,134.27,79.31,0.24,67.17,1.74,0.42,2025-05-21,12,1.08,325.25
ITAD-004935,Monitor,1.55,4.72,North America,978.97,6.70,Refurbished,True,120.14,True,0.81,Retail Partner,1369.58,1725.32,0.20,1380.26,214.69,4.95,177.53,3.32,0.42,2024-09-25,7,1.00,1336.08
ITAD-004936,Laptop,10.57,2.24,Latin America,689.34,1.00,Poor,False,0.00,False,0.00,B2B Direct,7.24,20.93,0.05,19.89,244.54,4.95,36.68,0.00,0.35,2024-11-27,3,1.00,30.37
ITAD-004937,Printer,0.38,8.39,North America,587.76,9.30,Refurbished,True,211.94,True,0.95,Refurb Specialist,888.15,1547.24,0.08,1423.46,344.03,8.81,283.62,1.99,0.42,2025-02-13,1,1.08,630.05
ITAD-004938,Monitor,1.11,3.16,North America,531.14,10.00,Refurbished,True,70.31,True,0.95,B2B Direct,767.23,1562.79,0.05,1484.65,189.33,3.32,157.61,3.17,0.42,2025-01-29,4,1.00,2122.79
ITAD-004939,Monitor,0.39,7.14,Asia Pacific,1026.47,7.10,Refurbished,True,43.56,True,0.84,Retail Partner,1104.76,1316.23,0.20,1052.99,167.11,12.13,129.91,1.79,0.68,2025-08-15,11,1.15,1239.86
ITAD-004940,Desktop,3.20,10.73,Latin America,1356.81,7.30,Refurbished,True,190.37,True,0.87,Refurb Specialist,905.39,1612.98,0.08,1483.94,413.69,9.39,342.25,2.58,0.35,2024-11-10,8,1.00,747.29
ITAD-004941,Monitor,1.23,4.99,Europe,381.50,9.60,Refurbished,True,146.06,True,0.95,Refurb Specialist,500.74,1028.70,0.08,946.41,290.61,3.86,243.16,3.03,0.31,2024-09-08,2,1.00,604.29
ITAD-004942,Printer,0.53,5.68,North America,1083.33,10.00,Refurbished,True,140.66,True,0.95,Retail Partner,1615.52,2137.69,0.20,1710.15,328.75,5.96,273.47,3.29,0.42,2025-07-13,3,1.00,1419.73
ITAD-004943,Printer,2.93,20.80,North America,1525.28,4.60,Fair,True,156.73,False,0.65,Retail Partner,968.41,1253.80,0.20,1003.04,389.41,0.00,331.00,1.16,0.42,2025-02-09,7,1.00,699.99
ITAD-004944,Printer,2.21,6.34,Latin America,1052.05,8.20,Refurbished,True,65.32,True,0.94,Online Marketplace,781.08,831.64,0.12,731.84,204.37,5.55,168.17,2.84,0.35,2024-12-12,5,1.00,728.41
ITAD-004945,Server,3.21,15.04,Latin America,4032.73,5.60,Refurbished,True,459.16,True,0.73,B2B Direct,3016.33,7895.49,0.05,7500.71,951.23,13.16,795.38,1.84,0.35,2025-09-04,12,1.08,1619.56
ITAD-004946,Printer,0.56,7.89,Europe,1095.05,9.00,Refurbished,True,126.28,True,0.95,B2B Direct,1493.20,3818.61,0.05,3627.68,333.90,6.11,277.71,2.37,0.31,2025-08-30,9,1.15,2923.86
ITAD-004947,Monitor,6.41,7.90,Asia Pacific,671.02,5.50,Fair,True,166.02,False,0.72,Online Marketplace,228.75,266.05,0.12,234.12,200.07,0.00,170.06,1.47,0.68,2025-01-10,6,1.00,60.25
ITAD-004948,Smartphone,2.85,0.23,Asia Pacific,118.21,5.10,Refurbished,True,21.12,True,0.69,Retail Partner,68.67,71.08,0.20,56.87,57.67,0.39,48.63,3.08,0.68,2025-05-10,12,1.08,236.57
ITAD-004949,Smartphone,0.23,0.21,Europe,100.00,6.90,Refurbished,True,22.24,True,0.83,Online Marketplace,137.46,126.83,0.12,111.61,57.35,0.16,48.59,2.66,0.31,2025-05-31,10,1.15,470.19
ITAD-004950,Printer,0.19,11.38,North America,1146.15,7.40,Refurbished,True,68.91,True,0.87,Online Marketplace,1759.77,1929.56,0.12,1698.01,315.51,11.94,256.24,3.32,0.42,2024-10-10,3,1.00,1623.40
ITAD-004951,Server,1.47,24.17,Asia Pacific,4166.14,8.60,Refurbished,True,532.63,True,0.95,B2B Direct,4227.34,9974.12,0.05,9475.41,1473.56,41.08,1211.44,1.66,0.68,2024-11-21,8,1.00,1772.63
ITAD-004952,Monitor,2.13,5.40,Europe,907.59,7.60,Refurbished,True,110.98,True,0.89,B2B Direct,1113.85,3041.41,0.05,2889.33,195.87,4.18,162.31,2.03,0.31,2024-09-09,12,1.08,2640.41
ITAD-004953,Laptop,0.21,1.34,North America,704.60,7.70,Refurbished,True,154.46,True,0.90,B2B Direct,1073.35,2920.48,0.05,2774.45,274.96,1.41,232.31,3.22,0.42,2024-12-26,5,1.00,1790.81
ITAD-004954,Tablet,3.57,0.75,Asia Pacific,268.71,5.80,Refurbished,True,36.27,True,0.74,Online Marketplace,155.76,159.65,0.12,140.49,53.64,1.27,44.32,3.01,0.68,2025-09-01,6,1.00,340.18
ITAD-004955,Monitor,1.47,6.49,Latin America,618.76,9.30,Refurbished,True,159.39,True,0.95,Refurb Specialist,507.97,781.49,0.08,718.97,214.08,5.68,176.28,2.30,0.35,2025-06-20,1,1.08,390.30
ITAD-004956,Monitor,5.96,6.03,Latin America,685.42,5.40,Refurbished,True,162.41,True,0.71,Online Marketplace,375.97,380.19,0.12,334.57,229.89,5.28,190.13,2.09,0.35,2024-12-10,10,1.15,134.10
ITAD-004957,Printer,1.77,22.03,North America,425.02,7.80,Refurbished,True,155.70,True,0.90,Online Marketplace,565.32,483.97,0.12,425.89,391.24,23.14,309.42,3.41,0.42,2024-10-07,3,1.00,210.83
ITAD-004958,Printer,3.61,6.07,Latin America,1579.90,8.50,Refurbished,True,176.60,True,0.95,B2B Direct,1005.10,2620.31,0.05,2489.29,373.57,5.31,312.22,1.64,0.35,2025-08-12,8,1.00,1383.76
ITAD-004959,Desktop,5.35,12.43,Middle East & Africa,965.55,3.50,Fair,False,0.00,False,0.00,B2B Direct,299.67,804.32,0.05,764.10,413.79,0.00,351.72,0.61,0.55,2024-09-09,3,1.00,833.02
ITAD-004960,Printer,2.63,19.05,North America,812.74,8.20,Refurbished,True,153.33,True,0.93,Retail Partner,990.15,1199.76,0.20,959.81,355.48,20.00,282.16,2.27,0.42,2024-09-19,10,1.15,682.48
ITAD-004961,Server,6.52,16.62,North America,1004.77,5.80,Refurbished,True,714.12,True,0.75,B2B Direct,999.82,2556.83,0.05,2428.99,1186.56,17.46,991.12,2.08,0.42,2025-04-29,5,1.00,258.04
ITAD-004962,Tablet,4.16,0.73,Asia Pacific,143.16,6.70,Refurbished,True,41.60,True,0.82,Retail Partner,70.52,67.77,0.20,54.22,60.33,1.24,50.04,2.76,0.68,2025-06-06,2,1.00,62.92
ITAD-004963,Laptop,1.53,2.34,North America,634.23,7.10,Refurbished,True,274.10,True,0.84,Online Marketplace,821.45,828.72,0.12,729.27,370.88,2.46,312.79,1.90,0.42,2024-12-05,10,1.15,202.35
ITAD-004964,Monitor,13.61,4.19,Asia Pacific,291.23,1.80,Poor,False,0.00,False,0.00,B2B Direct,6.89,17.08,0.05,16.23,205.11,2.46,30.77,0.00,0.68,2024-12-23,3,1.00,58.66
ITAD-004965,Smartphone,1.87,0.17,Asia Pacific,100.00,7.90,Refurbished,True,20.00,True,0.91,Refurb Specialist,76.00,135.12,0.08,124.31,47.92,0.29,40.44,2.73,0.68,2025-03-08,3,1.00,575.58
ITAD-004966,Monitor,0.30,6.23,North America,590.22,9.10,Refurbished,True,85.15,True,0.95,Online Marketplace,902.06,880.40,0.12,774.75,200.63,6.54,163.99,2.65,0.42,2025-06-23,11,1.15,933.94
ITAD-004967,Desktop,9.66,10.27,Asia Pacific,880.16,2.20,Poor,False,0.00,False,0.00,B2B Direct,43.80,115.46,0.05,109.69,562.80,6.54,84.42,0.00,0.68,2024-11-02,10,1.15,131.18
ITAD-004968,Printer,5.47,19.23,Asia Pacific,710.28,8.50,Refurbished,True,50.10,True,0.95,Online Marketplace,426.95,517.90,0.12,455.75,366.34,32.69,278.70,3.04,0.68,2025-04-11,5,1.00,658.60
ITAD-004969,Monitor,4.62,3.08,Europe,100.00,7.30,Refurbished,True,70.31,True,0.87,B2B Direct,98.92,218.75,0.05,207.82,235.99,2.39,198.20,2.77,0.31,2024-12-14,11,1.15,211.14
ITAD-004970,Laptop,9.80,1.93,Asia Pacific,848.61,1.00,Poor,False,0.00,False,0.00,Online Marketplace,10.82,11.15,0.12,9.81,399.08,2.39,59.86,0.00,0.68,2025-01-18,2,1.00,13.14
ITAD-004971,Monitor,2.47,5.67,Asia Pacific,1012.59,10.00,Refurbished,True,128.20,True,0.95,Refurb Specialist,934.34,1758.27,0.08,1617.61,277.08,9.64,225.87,3.44,0.68,2025-08-23,2,1.00,1271.55
ITAD-004972,Server,2.03,28.55,Asia Pacific,1033.33,6.40,Refurbished,True,365.57,True,0.79,B2B Direct,1013.14,2147.94,0.05,2040.54,947.05,48.54,756.45,2.37,0.68,2024-11-28,6,1.00,487.57
ITAD-004973,Smartphone,6.10,0.22,Asia Pacific,149.42,2.30,Poor,False,0.00,False,0.00,B2B Direct,1.91,10.00,0.05,9.50,42.42,48.54,6.36,0.00,0.68,2025-08-01,1,1.08,66.93
ITAD-004974,Monitor,2.12,4.02,North America,1202.41,10.00,Refurbished,True,182.57,True,0.95,B2B Direct,1610.21,3881.75,0.05,3687.66,266.81,4.22,222.56,1.98,0.42,2025-08-31,11,1.15,2026.17
ITAD-004975,Tablet,15.00,0.78,Asia Pacific,128.38,1.00,Poor,False,0.00,False,0.00,Online Marketplace,1.64,10.00,0.12,8.80,102.47,4.22,15.37,0.00,0.68,2025-03-14,4,1.00,77.89
ITAD-004976,Laptop,0.01,2.45,Europe,641.13,5.70,Fair,True,140.04,False,0.73,B2B Direct,493.36,1108.04,0.05,1052.64,259.89,0.00,220.91,1.37,0.31,2024-12-14,5,1.00,691.21
ITAD-004977,Printer,1.74,24.88,Asia Pacific,692.90,9.00,Refurbished,True,84.58,True,0.95,Online Marketplace,654.34,627.49,0.12,552.19,203.56,42.30,130.72,2.22,0.68,2024-09-05,12,1.08,641.93
ITAD-004978,Desktop,0.69,11.10,Europe,642.97,8.10,Refurbished,True,84.25,True,0.93,B2B Direct,866.50,1915.30,0.05,1819.54,506.95,8.60,422.30,3.41,0.31,2024-12-30,11,1.15,2173.42
ITAD-004979,Desktop,4.56,12.27,Europe,501.26,6.60,Refurbished,True,394.83,True,0.81,B2B Direct,444.39,1189.44,0.05,1129.96,431.96,9.51,357.65,2.03,0.31,2025-08-24,1,1.08,201.25
ITAD-004980,Smartphone,8.52,0.23,Asia Pacific,241.34,1.00,Poor,False,0.00,False,0.00,B2B Direct,3.08,10.00,0.05,9.50,52.71,9.51,7.91,0.00,0.68,2025-05-10,5,1.00,41.44
ITAD-004981,Laptop,1.01,1.84,Europe,1568.88,7.40,Refurbished,True,178.65,True,0.88,Online Marketplace,1991.48,1848.93,0.12,1627.05,241.02,1.43,203.44,1.72,0.31,2025-01-29,6,1.00,934.94
ITAD-004982,Smartphone,1.60,0.17,North America,100.00,8.80,Refurbished,True,43.30,True,0.95,Online Marketplace,114.31,118.43,0.12,104.22,74.41,0.18,63.06,1.90,0.42,2025-02-26,1,1.08,173.51
ITAD-004983,Monitor,6.45,6.72,North America,916.84,5.40,Refurbished,True,148.75,True,0.71,B2B Direct,815.28,1996.53,0.05,1896.71,290.94,7.06,240.25,2.06,0.42,2025-06-18,12,1.08,1242.19
ITAD-004984,Desktop,4.51,8.72,Asia Pacific,2160.24,6.30,Refurbished,True,203.83,True,0.78,Online Marketplace,1490.06,1600.85,0.12,1408.74,492.99,14.83,404.21,2.30,0.68,2025-03-15,3,1.00,646.69
ITAD-004985,Printer,0.39,13.78,Europe,157.86,9.80,Refurbished,True,128.65,True,0.95,Online Marketplace,218.45,216.77,0.12,190.76,374.00,10.68,307.22,3.08,0.31,2025-07-30,1,1.08,68.50
ITAD-004986,Tablet,0.16,0.30,Europe,100.00,10.00,Refurbished,True,62.30,True,0.95,B2B Direct,139.88,350.58,0.05,333.05,57.18,0.23,48.37,2.33,0.31,2025-06-10,4,1.00,462.75
ITAD-004987,Desktop,4.35,10.26,North America,1445.13,6.10,Refurbished,True,505.90,True,0.77,Online Marketplace,1436.91,1431.76,0.12,1259.95,598.00,10.78,497.52,3.03,0.42,2024-09-17,1,1.08,183.01
ITAD-004988,Laptop,1.40,1.51,Asia Pacific,548.42,9.30,Refurbished,True,132.18,True,0.95,Retail Partner,511.66,663.39,0.20,530.71,242.51,2.56,203.57,1.54,0.68,2025-01-28,10,1.15,401.89
ITAD-004989,Tablet,7.44,0.32,Asia Pacific,100.00,1.00,Poor,False,0.00,False,0.00,Online Marketplace,1.27,10.00,0.12,8.80,78.55,2.56,11.78,0.00,0.68,2025-06-05,11,1.15,100.00
ITAD-004990,Server,2.34,19.12,Asia Pacific,5702.22,7.80,Refurbished,True,584.53,True,0.91,B2B Direct,5482.41,16539.56,0.05,15712.58,1174.57,32.50,965.89,2.65,0.68,2025-01-08,12,1.08,2729.56
ITAD-004991,Laptop,1.30,2.23,Europe,1063.42,9.10,Refurbished,True,189.24,True,0.95,Online Marketplace,1301.06,1242.47,0.12,1093.37,319.26,1.73,269.64,2.57,0.31,2025-03-04,1,1.08,556.56
ITAD-004992,Printer,5.33,15.58,Europe,100.00,8.20,Refurbished,True,140.85,True,0.93,Online Marketplace,79.48,82.85,0.12,72.91,312.85,12.07,253.85,3.32,0.31,2025-05-20,2,1.00,-41.18
ITAD-004993,Desktop,2.13,13.84,Europe,1443.35,8.90,Refurbished,True,285.20,True,0.95,Retail Partner,1697.81,2462.19,0.20,1969.75,402.32,10.72,331.25,2.38,0.31,2025-06-14,3,1.00,763.33
ITAD-004994,Printer,5.02,23.23,Europe,689.44,5.70,Refurbished,True,223.65,True,0.73,B2B Direct,573.25,1539.04,0.05,1462.09,274.69,18.00,215.48,3.18,0.31,2024-09-12,2,1.00,588.15
ITAD-004995,Smartphone,0.50,0.22,Asia Pacific,176.04,9.60,Refurbished,True,32.55,True,0.95,B2B Direct,178.27,446.45,0.05,424.13,44.13,0.37,37.14,1.84,0.68,2024-09-26,5,1.00,1271.53
ITAD-004996,Tablet,1.57,0.33,Europe,100.00,7.70,Refurbished,True,47.45,True,0.90,B2B Direct,113.07,277.75,0.05,263.86,101.78,0.25,86.26,3.20,0.31,2025-06-25,6,1.00,485.34
ITAD-004997,Server,2.25,20.63,Latin America,1829.91,9.10,Refurbished,True,492.64,True,0.95,Online Marketplace,1456.86,1565.00,0.12,1377.20,867.29,18.05,719.15,1.97,0.35,2025-03-15,2,1.00,217.68
ITAD-004998,Monitor,0.85,7.31,Asia Pacific,534.98,10.00,Refurbished,True,39.24,True,0.95,B2B Direct,557.80,1392.87,0.05,1323.23,252.15,12.43,201.90,1.73,0.68,2025-02-26,2,1.00,2530.23
ITAD-004999,Tablet,0.20,0.30,North America,100.00,10.00,Refurbished,True,64.21,True,0.95,Refurb Specialist,151.78,265.40,0.08,244.17,108.98,0.32,92.31,1.89,0.42,2025-02-14,5,1.00,313.33
ITAD-005000,Tablet,3.64,0.43,Europe,100.00,5.80,Refurbished,True,55.89,True,0.74,Retail Partner,73.68,93.51,0.20,74.81,73.17,0.33,61.86,1.90,0.31,2024-10-21,5,1.00,67.32
ITAD-005001,Desktop,0.04,10.70,North America,1622.09,8.70,Refurbished,True,229.22,True,0.95,Retail Partner,2522.66,2829.95,0.20,2263.96,475.71,11.24,393.12,1.52,0.42,2024-11-23,7,1.00,1134.60
ITAD-005002,Tablet,0.52,0.38,Asia Pacific,196.60,9.70,Refurbished,True,51.10,True,0.95,B2B Direct,202.05,535.65,0.05,508.87,73.55,0.65,61.87,2.25,0.68,2025-01-25,4,1.00,948.15
ITAD-005003,Server,3.86,23.22,Latin America,4104.59,6.40,Refurbished,True,478.07,True,0.79,Online Marketplace,2934.13,3046.75,0.12,2681.14,1403.44,20.32,1172.60,2.78,0.35,2025-04-23,1,1.08,537.31
ITAD-005004,Tablet,3.55,0.56,Europe,366.88,5.10,Refurbished,True,65.14,True,0.69,B2B Direct,276.13,612.77,0.05,582.13,103.40,0.43,87.46,2.26,0.31,2025-02-20,3,1.00,840.68
ITAD-005005,Server,2.89,17.97,Asia Pacific,2420.49,9.80,Refurbished,True,541.38,True,0.95,Refurb Specialist,2245.60,3777.17,0.08,3475.00,1063.97,30.55,873.83,2.83,0.68,2025-05-30,1,1.08,597.69
ITAD-005006,Desktop,0.70,10.99,Asia Pacific,1128.99,10.00,Refurbished,True,232.65,True,0.95,B2B Direct,1175.15,2676.80,0.05,2542.96,569.37,18.68,465.28,3.49,0.68,2025-02-22,10,1.15,1050.56
ITAD-005007,Monitor,8.84,7.71,Europe,708.83,4.10,Fair,False,0.00,False,0.00,B2B Direct,224.19,622.45,0.05,591.33,291.44,0.00,247.72,0.95,0.31,2025-03-09,3,1.00,878.14
ITAD-005008,Monitor,0.54,7.48,Asia Pacific,290.13,7.10,Refurbished,True,124.71,True,0.85,Online Marketplace,309.13,376.51,0.12,331.33,270.25,12.72,216.99,3.37,0.68,2024-12-20,6,1.00,201.90
ITAD-005009,Monitor,1.95,7.25,North America,631.02,8.20,Refurbished,True,119.03,True,0.94,Online Marketplace,856.51,678.16,0.12,596.78,285.50,7.61,235.06,2.52,0.42,2025-07-02,2,1.00,469.74
ITAD-005010,Printer,5.33,18.09,North America,1177.39,3.00,Poor,False,0.00,False,0.00,Refurb Specialist,235.46,447.17,0.08,411.40,284.56,7.61,42.68,0.00,0.42,2025-01-29,1,1.08,379.80
ITAD-005011,Laptop,14.87,2.63,North America,903.65,1.00,Poor,False,0.00,False,0.00,Retail Partner,16.27,23.12,0.20,18.49,239.39,7.61,35.91,0.00,0.42,2024-09-18,7,1.00,25.58
ITAD-005012,Monitor,0.56,3.92,Asia Pacific,655.43,10.00,Refurbished,True,117.71,True,0.95,B2B Direct,697.24,1768.66,0.05,1680.22,233.02,6.67,191.40,2.09,0.68,2025-01-26,9,1.15,1402.52
ITAD-005013,Tablet,0.84,0.77,North America,245.81,9.40,Refurbished,True,57.48,True,0.95,B2B Direct,340.66,823.82,0.05,782.63,73.17,0.81,61.38,2.08,0.42,2025-04-17,2,1.00,1333.35
ITAD-005014,Server,3.63,19.72,Asia Pacific,2267.94,9.10,Refurbished,True,556.77,True,0.95,B2B Direct,2000.72,4547.60,0.05,4320.22,1247.63,33.52,1026.96,2.84,0.68,2025-06-10,2,1.00,716.78
ITAD-005015,Monitor,0.56,3.25,North America,870.69,9.30,Good,True,81.38,False,0.95,B2B Direct,1005.51,2848.37,0.05,2705.95,287.79,0.00,244.62,2.46,0.42,2024-10-15,11,1.15,3177.92
ITAD-005016,Desktop,3.16,11.21,Europe,1080.41,5.30,Refurbished,True,92.23,True,0.71,Online Marketplace,1138.01,1015.26,0.12,893.43,566.65,8.68,472.96,2.45,0.31,2024-11-17,6,1.00,854.33
ITAD-005017,Monitor,4.32,7.40,Asia Pacific,371.02,8.20,Refurbished,True,99.11,True,0.94,Refurb Specialist,292.04,525.71,0.08,483.65,296.57,12.58,239.50,2.42,0.68,2025-02-09,3,1.00,430.43
ITAD-005018,Desktop,2.35,11.16,Latin America,2138.35,8.40,Refurbished,True,187.77,True,0.95,B2B Direct,1564.45,3715.40,0.05,3529.63,525.32,9.77,436.76,1.58,0.35,2025-04-23,3,1.00,1649.70
ITAD-005019,Smartphone,2.31,0.19,Europe,193.18,3.70,Fair,False,0.00,False,0.00,Refurb Specialist,91.46,161.08,0.08,148.20,77.90,0.00,66.22,0.80,0.31,2025-07-26,12,1.08,833.86
ITAD-005020,Monitor,0.01,6.35,North America,555.40,9.30,Refurbished,True,159.21,True,0.95,Online Marketplace,865.63,898.09,0.12,790.32,162.26,6.66,131.26,2.20,0.42,2025-02-09,2,1.00,464.10
ITAD-005021,Server,2.12,19.85,North America,1363.93,8.00,Refurbished,True,548.22,True,0.92,Refurb Specialist,1877.42,3409.18,0.08,3136.45,1466.85,20.85,1225.98,2.70,0.42,2024-09-28,6,1.00,521.86
ITAD-005022,Printer,4.82,10.96,Europe,657.25,6.80,Refurbished,True,199.23,True,0.82,B2B Direct,562.60,1219.63,0.05,1158.65,296.80,8.50,243.79,1.55,0.31,2024-11-02,3,1.00,512.18
ITAD-005023,Server,12.09,22.27,North America,1491.71,3.70,Fair,False,0.00,False,0.00,B2B Direct,411.48,808.94,0.05,768.49,1205.00,0.00,1024.25,1.49,0.42,2024-11-17,9,1.15,542.29
ITAD-005024,Smartphone,0.26,0.23,Europe,217.95,10.00,Refurbished,True,20.00,True,0.95,Online Marketplace,298.04,344.08,0.12,302.79,22.72,0.18,19.13,2.19,0.31,2025-04-30,1,1.08,1486.91
ITAD-005025,Desktop,0.54,14.63,North America,1116.34,8.60,Refurbished,True,313.79,True,0.95,Retail Partner,1663.82,1983.66,0.20,1586.93,374.02,15.36,302.56,2.41,0.42,2025-08-20,8,1.00,532.16
ITAD-005026,Tablet,1.80,0.32,North America,287.19,7.70,Refurbished,True,32.81,True,0.89,B2B Direct,340.51,908.45,0.05,863.03,50.51,0.34,42.60,2.12,0.42,2025-06-12,9,1.15,2668.70
