asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-005920,Server,4.57,20.14,Europe,2995.11,6.2,Refurbished,True,628.5,True,0.772,B2B Direct,3195.78,7847.92,0.05,7455.52,988.16,15.61,824.32,2.53,0.31,2025-03-24,4,1.0,1148.68
ITAD-005921,Desktop,2.88,10.22,Europe,841.69,7.7,Refurbished,True,226.07,True,0.897,B2B Direct,914.37,2597.64,0.05,2467.76,497.76,7.92,415.18,1.8,0.31,2025-07-15,3,1.0,1049.07
ITAD-005923,Monitor,1.6,4.72,North America,410.75,8.6,Refurbished,True,128.68,True,0.95,B2B Direct,572.3,1429.73,0.05,1358.24,153.49,4.95,125.52,2.0,0.42,2024-12-13,1,1.08,1011.03
ITAD-005924,Tablet,0.48,0.39,Middle East & Africa,312.07,9.6,Refurbished,True,27.57,True,0.95,B2B Direct,303.69,835.44,0.05,793.67,116.01,0.54,98.07,2.94,0.55,2024-09-25,9,1.15,2588.7
ITAD-005925,Server,4.83,27.11,Europe,4947.76,5.7,Fair,True,673.37,False,0.736,Online Marketplace,2786.98,3057.97,0.12,2691.01,1404.68,0.0,1193.97,0.5,0.31,2025-04-23,6,1.0,354.13
ITAD-005926,Monitor,0.28,7.47,Middle East & Africa,537.13,8.1,Refurbished,True,133.73,True,0.93,Retail Partner,548.32,716.83,0.2,573.46,229.28,10.28,184.61,1.87,0.55,2025-01-06,12,1.08,436.02
ITAD-005928,Desktop,2.09,14.85,North America,1069.4,10.0,Refurbished,True,304.57,True,0.95,B2B Direct,1377.18,3714.97,0.05,3529.22,414.35,15.59,336.61,2.71,0.42,2024-12-24,12,1.08,1119.74
ITAD-005929,Laptop,2.69,1.75,North America,748.34,5.6,Refurbished,True,228.22,True,0.731,B2B Direct,818.55,2056.62,0.05,1953.79,224.86,1.83,189.3,3.03,0.42,2025-06-13,3,1.0,801.17
ITAD-005933,Desktop,2.6,8.34,Asia Pacific,1615.65,7.7,Refurbished,True,207.92,True,0.894,B2B Direct,1398.03,2928.57,0.05,2782.14,457.11,14.18,374.37,2.76,0.68,2025-04-29,3,1.0,1308.49
ITAD-005934,Laptop,0.46,1.51,Europe,1125.38,9.4,Refurbished,True,185.21,True,0.95,B2B Direct,1527.38,3976.49,0.05,3777.67,276.36,1.17,233.74,2.59,0.31,2025-07-21,8,1.0,2047.0
ITAD-005935,Printer,1.46,10.01,Middle East & Africa,1290.31,9.7,Refurbished,True,43.66,True,0.95,Retail Partner,1178.43,1351.99,0.2,1081.59,287.35,13.76,230.48,1.9,0.55,2025-03-27,7,1.0,1013.96
ITAD-005938,Printer,4.56,6.01,Europe,1023.55,7.1,Refurbished,True,101.85,True,0.845,B2B Direct,906.98,2209.29,0.05,2098.83,270.49,4.66,225.26,3.1,0.31,2025-01-14,6,1.0,2058.95
ITAD-005939,Server,9.88,29.15,North America,637.79,4.6,Refurbished,True,740.19,True,0.652,B2B Direct,449.0,1059.34,0.05,1006.37,1120.6,30.61,921.91,2.16,0.42,2025-07-15,5,1.0,43.12
ITAD-005940,Desktop,2.43,11.05,Europe,1510.39,10.0,Refurbished,True,202.47,True,0.95,Online Marketplace,1722.14,1916.63,0.12,1686.63,520.83,8.57,434.13,1.95,0.31,2024-12-12,6,1.0,846.62
ITAD-005942,Server,2.5,26.16,North America,2220.92,8.7,Refurbished,True,564.54,True,0.95,B2B Direct,2983.94,6955.63,0.05,6607.85,1073.66,27.46,885.15,2.71,0.42,2025-02-19,2,1.0,1132.1
ITAD-005943,Desktop,2.23,12.97,North America,1126.5,9.1,Refurbished,True,315.07,True,0.95,Refurb Specialist,1430.79,2700.47,0.08,2484.43,425.51,13.62,348.07,1.9,0.42,2024-12-16,9,1.15,757.11
ITAD-005944,Server,1.87,27.41,North America,2968.88,7.6,Refurbished,True,788.68,True,0.885,Online Marketplace,4149.43,3897.72,0.12,3430.0,932.04,28.78,763.45,2.0,0.42,2025-04-19,12,1.08,394.21
ITAD-005949,Server,0.74,29.3,Europe,4848.62,8.8,Refurbished,True,622.99,True,0.95,Retail Partner,6647.71,7520.95,0.2,6016.76,1195.97,22.71,993.87,2.45,0.31,2025-05-03,2,1.0,1107.23
ITAD-005950,Server,0.67,27.17,Europe,3127.76,9.4,Refurbished,True,756.06,True,0.95,Retail Partner,4306.64,6323.1,0.2,5058.48,1187.34,21.06,988.18,2.48,0.31,2025-04-23,2,1.0,736.32
ITAD-005951,Monitor,8.09,7.04,Asia Pacific,1031.08,5.3,Fair,True,147.7,False,0.702,B2B Direct,282.74,721.9,0.05,685.81,195.24,0.0,165.96,1.13,0.68,2025-03-20,10,1.15,388.76
ITAD-005954,Printer,0.24,17.39,Europe,552.83,10.0,Refurbished,True,121.84,True,0.95,B2B Direct,774.86,2009.58,0.05,1909.1,307.61,13.48,247.99,1.84,0.31,2025-07-26,8,1.0,1549.35
ITAD-005956,Printer,2.33,11.32,North America,1241.96,9.0,Refurbished,True,143.67,True,0.95,Online Marketplace,1561.13,1641.45,0.12,1444.48,393.07,11.89,322.22,2.36,0.42,2025-02-10,12,1.08,1042.54
ITAD-005958,Printer,1.67,10.15,North America,368.96,10.0,Refurbished,True,135.48,True,0.95,B2B Direct,495.65,1367.41,0.05,1299.04,242.51,10.65,195.48,2.2,0.42,2024-09-12,11,1.15,909.29
ITAD-005961,Laptop,0.96,2.38,Europe,889.44,9.4,Refurbished,True,185.32,True,0.95,Online Marketplace,1135.53,1057.9,0.12,930.95,275.74,1.85,232.53,1.9,0.31,2025-06-09,1,1.08,470.86
ITAD-005962,Laptop,0.98,2.19,Asia Pacific,1049.93,8.7,Refurbished,True,109.51,True,0.95,Retail Partner,1034.05,1244.19,0.2,995.35,342.97,3.72,287.8,1.56,0.68,2025-04-21,2,1.0,1036.12
ITAD-005964,Server,4.19,21.86,North America,3782.07,6.3,Refurbished,True,382.27,True,0.783,B2B Direct,4527.16,8230.99,0.05,7819.44,1030.41,22.95,852.9,3.31,0.42,2025-06-20,5,1.0,2053.21
ITAD-005965,Monitor,2.96,6.5,North America,584.37,7.7,Refurbished,True,90.29,True,0.897,Refurb Specialist,731.91,1367.15,0.08,1257.77,290.51,6.82,240.11,2.77,0.42,2024-11-20,1,1.08,1414.11
ITAD-005969,Server,2.76,28.3,Europe,2884.33,10.0,Refurbished,True,688.64,True,0.95,B2B Direct,3491.91,9552.14,0.05,9074.53,1227.5,21.93,1021.44,2.69,0.31,2025-01-28,1,1.08,1287.11
ITAD-005970,Server,2.08,22.46,Europe,3449.9,9.4,Refurbished,True,564.36,True,0.95,B2B Direct,4364.49,11012.35,0.05,10461.73,919.25,17.41,763.96,2.86,0.31,2025-06-21,4,1.0,1851.31
ITAD-005972,Laptop,3.94,1.67,North America,1110.0,5.8,Fair,True,144.51,False,0.74,Retail Partner,523.85,649.51,0.2,519.61,326.27,0.0,277.33,1.14,0.42,2025-04-02,8,1.0,349.46
ITAD-005973,Printer,0.72,7.12,Europe,869.52,9.8,Refurbished,True,212.83,True,0.95,Retail Partner,1168.63,1119.14,0.2,895.31,368.25,5.52,307.49,1.96,0.31,2025-05-18,9,1.15,425.84
ITAD-005974,Printer,1.74,16.99,North America,1168.48,8.4,Refurbished,True,149.2,True,0.95,B2B Direct,1559.23,4018.01,0.05,3817.11,384.19,17.84,308.72,3.38,0.42,2025-04-03,6,1.0,2592.96
ITAD-005975,Smartphone,0.76,0.2,Europe,231.56,10.0,Refurbished,True,34.67,True,0.95,B2B Direct,289.12,789.43,0.05,749.96,34.42,0.15,29.1,2.03,0.31,2025-07-29,4,1.0,2177.05
ITAD-005977,Server,6.44,25.72,Europe,2240.18,8.1,Refurbished,True,658.05,True,0.928,Retail Partner,2057.57,2443.86,0.2,1955.09,1082.02,19.93,899.78,3.37,0.31,2024-11-30,3,1.0,271.38
ITAD-005978,Laptop,2.63,1.27,Europe,1356.45,6.7,Good,True,132.46,False,0.812,B2B Direct,1056.87,3287.24,0.05,3122.88,325.79,0.0,276.92,1.57,0.31,2025-01-23,11,1.15,2325.76
ITAD-005979,Laptop,0.35,1.42,North America,748.2,9.3,Good,True,143.26,False,0.95,Retail Partner,863.14,1124.27,0.2,899.42,342.82,0.0,291.4,1.95,0.42,2024-11-13,11,1.15,684.8
ITAD-005982,Server,0.78,23.07,Asia Pacific,1219.01,9.7,Good,True,275.59,False,0.95,Retail Partner,991.32,1366.7,0.2,1093.36,1167.94,0.0,992.75,2.48,0.68,2025-02-28,1,1.08,395.91
ITAD-005983,Monitor,1.81,3.04,Asia Pacific,766.78,9.4,Refurbished,True,152.17,True,0.95,B2B Direct,745.2,1671.0,0.05,1587.45,224.53,5.16,185.68,2.63,0.68,2025-06-16,8,1.0,998.08
ITAD-005984,Monitor,9.77,4.57,Asia Pacific,1110.57,7.6,Refurbished,True,150.01,True,0.886,B2B Direct,427.91,888.19,0.05,843.78,233.06,7.76,190.34,3.42,0.68,2025-06-26,4,1.0,492.08
ITAD-005986,Tablet,0.08,0.39,Asia Pacific,268.04,10.0,Refurbished,True,68.54,True,0.95,B2B Direct,293.22,779.93,0.05,740.93,90.07,0.67,75.89,2.89,0.68,2024-09-23,3,1.0,1037.87
ITAD-005988,Printer,2.41,6.13,North America,1168.93,7.7,Good,True,151.17,False,0.894,Retail Partner,1121.17,1452.88,0.2,1162.3,237.14,0.0,201.57,2.28,0.42,2024-10-30,12,1.08,861.08
ITAD-005991,Desktop,2.47,9.91,Asia Pacific,616.5,5.8,Refurbished,True,266.96,True,0.741,B2B Direct,540.83,1488.78,0.05,1414.34,517.17,16.85,422.75,2.03,0.68,2024-12-30,9,1.15,457.68
ITAD-005993,Desktop,2.02,11.87,Europe,719.48,8.4,Refurbished,True,128.15,True,0.95,B2B Direct,856.08,1857.19,0.05,1764.33,505.91,9.2,420.82,1.88,0.31,2024-12-01,2,1.0,1349.27
ITAD-005994,Monitor,2.05,5.33,Europe,641.21,10.0,Refurbished,True,72.92,True,0.95,B2B Direct,791.36,2021.09,0.05,1920.04,278.0,4.13,232.17,2.46,0.31,2025-08-16,6,1.0,2671.5
ITAD-005995,Printer,1.3,21.76,Asia Pacific,592.48,6.6,Refurbished,True,160.26,True,0.805,B2B Direct,583.93,1333.6,0.05,1266.92,237.75,37.0,165.09,3.26,0.68,2024-09-08,11,1.15,732.15
ITAD-005996,Tablet,1.13,0.55,Asia Pacific,449.71,10.0,Refurbished,True,53.68,True,0.95,B2B Direct,422.17,1097.75,0.05,1042.86,119.07,0.94,100.27,3.39,0.68,2025-08-07,1,1.08,1944.95
ITAD-005998,Desktop,3.69,14.85,North America,2196.11,9.3,Refurbished,True,141.9,True,0.95,B2B Direct,2371.79,5110.01,0.05,4854.51,508.23,15.59,416.4,2.55,0.42,2025-01-04,1,1.08,2262.24
ITAD-006002,Desktop,0.71,8.28,Europe,1745.23,9.7,Good,True,132.94,False,0.95,B2B Direct,1806.78,4920.82,0.05,4674.78,432.75,0.0,367.84,2.01,0.31,2024-09-05,11,1.15,2743.4
ITAD-006005,Printer,1.06,18.87,Asia Pacific,277.98,5.9,Refurbished,True,208.78,True,0.752,B2B Direct,279.91,667.85,0.05,634.46,273.43,32.08,200.34,1.94,0.68,2024-11-14,2,1.0,219.88
ITAD-006006,Server,3.08,26.76,North America,5918.61,8.5,Refurbished,True,850.09,True,0.95,B2B Direct,7653.39,19370.66,0.05,18402.13,812.29,28.1,662.35,3.09,0.42,2025-04-11,3,1.0,2178.67
ITAD-006007,Tablet,3.64,0.31,North America,319.2,5.8,Refurbished,True,56.6,True,0.74,B2B Direct,256.43,586.2,0.05,556.89,63.37,0.32,53.54,2.05,0.42,2025-04-02,10,1.15,935.7
ITAD-006012,Server,1.08,24.23,Latin America,2234.92,10.0,Refurbished,True,1125.13,True,0.95,Online Marketplace,1911.27,1960.84,0.12,1725.54,1402.24,21.2,1170.7,2.52,0.35,2024-10-12,11,1.15,74.28
ITAD-006015,Monitor,2.69,6.26,North America,544.93,8.5,Refurbished,True,151.18,True,0.95,Online Marketplace,697.58,811.91,0.12,714.48,163.12,6.58,132.07,3.38,0.42,2025-02-26,10,1.15,437.06
ITAD-006016,Tablet,0.17,0.74,Europe,300.74,10.0,Refurbished,True,49.14,True,0.95,Retail Partner,420.07,603.13,0.2,482.5,117.46,0.57,99.27,3.28,0.31,2025-08-14,10,1.15,1127.38
ITAD-006017,Desktop,3.82,12.51,North America,1074.73,7.9,Refurbished,True,171.78,True,0.912,B2B Direct,1143.27,2760.55,0.05,2622.52,562.9,13.14,465.33,2.6,0.42,2024-09-07,6,1.0,1506.99
ITAD-006018,Laptop,4.04,2.3,North America,630.41,4.8,Refurbished,True,143.26,True,0.663,Online Marketplace,542.2,549.36,0.12,483.44,235.72,2.41,197.95,3.23,0.42,2024-09-24,9,1.15,283.47
ITAD-006019,Laptop,1.18,1.4,Asia Pacific,587.66,8.1,Refurbished,True,200.04,True,0.93,Retail Partner,564.52,700.51,0.2,560.4,219.34,2.38,184.06,2.09,0.68,2024-10-12,2,1.0,250.19
ITAD-006020,Laptop,2.98,1.5,Asia Pacific,655.09,9.1,Good,True,138.63,False,0.95,Refurb Specialist,372.15,614.91,0.08,565.71,212.6,0.0,180.71,1.97,0.68,2025-04-17,9,1.15,343.57
ITAD-006022,Monitor,2.39,7.5,Europe,469.95,9.9,Refurbished,True,151.99,True,0.95,Refurb Specialist,564.8,1114.11,0.08,1024.98,168.69,5.81,137.58,2.68,0.31,2025-03-09,9,1.15,633.03
ITAD-006023,Desktop,2.65,9.64,Latin America,759.19,7.1,Good,True,113.17,False,0.848,B2B Direct,413.99,991.45,0.05,941.88,530.87,0.0,451.24,1.81,0.35,2025-05-24,7,1.0,776.05
ITAD-006025,Desktop,1.3,14.65,Middle East & Africa,1318.48,8.9,Refurbished,True,237.52,True,0.95,Refurb Specialist,1222.32,2326.09,0.08,2140.0,535.7,20.15,435.2,2.92,0.55,2024-09-09,11,1.15,879.34
ITAD-006026,Monitor,6.33,6.41,Europe,966.84,6.0,Refurbished,True,91.01,True,0.759,B2B Direct,798.83,1758.49,0.05,1670.57,191.02,4.97,157.4,2.79,0.31,2025-02-23,5,1.0,1724.66
ITAD-006027,Laptop,1.22,1.83,Latin America,893.78,8.0,Refurbished,True,126.47,True,0.917,B2B Direct,703.04,2065.21,0.05,1961.95,317.83,1.6,268.55,2.83,0.35,2025-03-25,11,1.15,1532.91
ITAD-006028,Monitor,2.25,5.25,North America,1134.68,8.4,Refurbished,True,151.78,True,0.95,Retail Partner,1504.74,1645.61,0.2,1316.49,237.33,5.51,196.22,2.95,0.42,2025-08-16,10,1.15,984.2
ITAD-006029,Laptop,1.26,1.73,Europe,782.11,6.4,Refurbished,True,94.92,True,0.795,B2B Direct,961.69,2348.07,0.05,2230.67,306.81,1.34,259.45,2.3,0.31,2025-01-17,9,1.15,2373.7
ITAD-006030,Smartphone,0.73,0.2,North America,359.98,8.1,Refurbished,True,36.84,True,0.924,B2B Direct,492.92,1178.78,0.05,1119.85,33.38,0.21,28.16,2.24,0.42,2024-10-20,1,1.08,3099.87
ITAD-006033,Desktop,6.41,14.37,Europe,1293.84,6.2,Refurbished,True,134.69,True,0.772,B2B Direct,862.28,2371.68,0.05,2253.1,553.55,11.14,459.38,1.81,0.31,2024-12-20,11,1.15,1660.81
ITAD-006034,Monitor,0.85,7.48,Europe,249.32,8.7,Refurbished,True,76.0,True,0.95,Refurb Specialist,336.22,604.47,0.08,556.11,275.55,5.8,228.42,1.57,0.31,2024-12-14,5,1.0,695.36
ITAD-006035,Monitor,0.65,7.65,Asia Pacific,565.83,10.0,Refurbished,True,121.89,True,0.95,Retail Partner,598.1,698.61,0.2,558.89,226.63,13.0,179.63,3.09,0.68,2025-01-19,11,1.15,473.13
ITAD-006037,Printer,0.3,18.03,Europe,454.79,9.4,Good,True,153.24,False,0.95,B2B Direct,487.73,1084.51,0.05,1030.29,341.28,0.0,290.09,2.01,0.31,2024-11-26,10,1.15,607.72
ITAD-006039,Desktop,0.1,11.3,North America,2545.25,10.0,Refurbished,True,52.02,True,0.95,Online Marketplace,3938.05,3625.27,0.12,3190.24,382.55,11.86,313.3,1.67,0.42,2025-05-07,9,1.15,1403.89
ITAD-006040,Smartphone,1.02,0.19,North America,173.12,7.4,Refurbished,True,20.0,True,0.875,B2B Direct,223.99,604.17,0.05,573.96,52.9,0.2,44.76,3.11,0.42,2025-07-07,3,1.0,2920.84
ITAD-006042,Desktop,0.48,14.31,North America,745.06,8.9,Refurbished,True,230.78,True,0.95,Refurb Specialist,1115.7,2218.32,0.08,2040.85,441.35,15.03,360.12,2.91,0.42,2025-03-01,5,1.0,861.25
ITAD-006044,Laptop,2.08,1.93,Asia Pacific,1017.97,6.0,Good,True,200.59,False,0.761,B2B Direct,665.63,1671.09,0.05,1587.53,227.2,0.0,193.12,1.04,0.68,2025-01-09,1,1.08,733.07
ITAD-006047,Server,1.35,17.46,North America,3038.29,9.5,Refurbished,True,899.83,True,0.95,B2B Direct,4385.52,11073.59,0.05,10519.91,1133.23,18.34,944.9,1.93,0.42,2024-10-11,3,1.0,1130.64
ITAD-006048,Printer,8.01,8.48,Europe,864.43,6.2,Refurbished,True,133.38,True,0.776,B2B Direct,411.14,1017.11,0.05,966.25,231.52,6.58,190.21,2.83,0.31,2025-09-01,11,1.15,662.57
ITAD-006050,Server,5.46,15.99,Asia Pacific,2355.07,9.1,Refurbished,True,720.61,True,0.95,B2B Direct,1813.42,4273.07,0.05,4059.41,1389.29,27.19,1153.71,2.99,0.68,2025-05-09,5,1.0,492.98
ITAD-006051,Desktop,0.09,14.8,North America,1162.27,10.0,Refurbished,True,233.07,True,0.95,Online Marketplace,1799.45,1411.76,0.12,1242.35,513.64,15.54,421.05,2.59,0.42,2025-03-24,5,1.0,505.73
ITAD-006052,Monitor,2.41,4.95,North America,716.26,7.9,Refurbished,True,132.12,True,0.914,Online Marketplace,937.49,830.22,0.12,730.59,150.58,5.2,122.79,3.1,0.42,2025-07-30,10,1.15,528.4
ITAD-006056,Server,1.83,25.77,Europe,3695.42,10.0,Refurbished,True,690.22,True,0.95,B2B Direct,4748.46,12808.84,0.05,12168.4,1194.84,19.98,995.63,3.3,0.31,2025-06-07,10,1.15,1755.77
ITAD-006057,Laptop,3.28,2.62,Europe,632.43,5.4,Refurbished,True,113.69,True,0.708,Retail Partner,574.82,720.1,0.2,576.08,234.61,2.03,197.39,2.99,0.31,2025-03-03,2,1.0,533.4
ITAD-006058,Server,0.5,27.21,Europe,370.33,8.0,Refurbished,True,428.28,True,0.916,Online Marketplace,514.76,527.76,0.12,464.43,1090.71,21.09,906.01,2.76,0.31,2025-05-18,8,1.0,23.23
ITAD-006059,Printer,3.29,24.57,Europe,1186.38,8.5,Refurbished,True,166.14,True,0.95,B2B Direct,1231.9,3288.55,0.05,3124.12,391.15,19.04,313.43,1.88,0.31,2025-01-01,1,1.08,1879.34
ITAD-006061,Desktop,3.71,9.59,Europe,939.18,7.0,Good,True,222.2,False,0.838,Refurb Specialist,713.52,1301.25,0.08,1197.15,385.72,0.0,327.87,2.24,0.31,2024-09-13,7,1.0,485.62
ITAD-006062,Monitor,0.47,6.66,Europe,409.17,10.0,Refurbished,True,149.96,True,0.95,Retail Partner,566.96,782.48,0.2,625.98,217.37,5.16,179.6,2.28,0.31,2024-12-11,1,1.08,421.8
ITAD-006063,Laptop,2.24,1.62,Asia Pacific,1223.58,8.0,Refurbished,True,214.91,True,0.924,Refurb Specialist,1014.93,1864.68,0.08,1715.5,332.78,2.75,280.11,1.58,0.68,2025-04-08,1,1.08,767.65
ITAD-006064,Server,1.06,17.54,North America,3441.29,7.1,Refurbished,True,633.96,True,0.851,B2B Direct,5051.8,12645.58,0.05,12013.3,1295.63,18.42,1082.86,2.73,0.42,2024-10-06,10,1.15,1894.68
ITAD-006065,Desktop,9.57,14.5,Asia Pacific,2719.56,4.8,Refurbished,True,263.77,True,0.662,Online Marketplace,608.14,646.12,0.12,568.59,490.18,24.65,392.0,2.21,0.68,2025-08-13,9,1.15,140.59
ITAD-006066,Printer,1.53,18.67,Asia Pacific,1525.38,10.0,Refurbished,True,98.5,True,0.95,B2B Direct,1470.73,3851.57,0.05,3658.99,379.78,31.74,291.08,2.64,0.68,2024-10-11,3,1.0,2460.41
ITAD-006067,Printer,4.33,15.71,Asia Pacific,1124.77,7.7,Refurbished,True,165.32,True,0.893,Refurb Specialist,794.29,1297.71,0.08,1193.89,390.19,26.71,304.95,2.5,0.68,2025-03-15,6,1.0,684.96
ITAD-006068,Desktop,4.4,10.4,North America,1138.41,7.2,Good,True,184.77,False,0.859,B2B Direct,864.94,2262.07,0.05,2148.96,511.82,0.0,435.04,1.68,0.42,2025-07-19,6,1.0,1124.25
ITAD-006073,Printer,0.41,16.06,Asia Pacific,654.79,8.2,Refurbished,True,193.95,True,0.939,Online Marketplace,699.11,708.57,0.12,623.54,239.0,27.3,175.85,2.86,0.68,2024-10-15,5,1.0,265.35
ITAD-006074,Printer,4.58,24.26,Latin America,864.34,7.2,Refurbished,True,146.8,True,0.853,B2B Direct,486.44,1097.78,0.05,1042.89,282.72,21.23,219.08,1.8,0.35,2025-03-07,12,1.08,647.8
ITAD-006075,Desktop,5.14,11.72,North America,1139.49,7.0,Refurbished,True,183.52,True,0.843,Online Marketplace,1016.76,1015.46,0.12,893.6,574.4,12.31,475.93,3.43,0.42,2025-09-01,2,1.0,453.31
ITAD-006076,Printer,2.04,6.4,North America,1578.36,10.0,Refurbished,True,168.19,True,0.95,Online Marketplace,2043.44,1954.01,0.12,1719.52,256.83,6.72,211.59,3.24,0.42,2025-03-10,8,1.0,1061.77
ITAD-006079,Printer,3.69,15.75,Asia Pacific,1011.23,8.5,Refurbished,True,45.98,True,0.95,Online Marketplace,773.38,826.3,0.12,727.14,319.15,26.77,244.5,2.77,0.68,2024-11-26,9,1.15,771.65
ITAD-006080,Server,8.25,26.26,Asia Pacific,4048.02,5.5,Fair,True,453.15,False,0.723,Retail Partner,1304.71,1681.77,0.2,1345.41,1497.65,0.0,1273.0,1.44,0.68,2025-07-12,12,1.08,271.13
ITAD-006081,Laptop,3.11,2.05,Europe,1101.59,8.1,Refurbished,True,98.85,True,0.926,B2B Direct,1030.53,2406.33,0.05,2286.02,392.22,1.59,331.8,2.23,0.31,2024-10-16,2,1.0,2094.69
ITAD-006083,Printer,1.73,14.78,Asia Pacific,854.26,6.0,Refurbished,True,110.42,True,0.759,Refurb Specialist,807.6,1349.27,0.08,1241.33,388.2,25.12,304.85,3.08,0.68,2025-06-15,11,1.15,1121.92
ITAD-006084,Server,3.49,26.04,Europe,2366.38,10.0,Refurbished,True,361.36,True,0.95,Online Marketplace,2727.86,2753.56,0.12,2423.14,1423.42,20.18,1189.73,2.22,0.31,2024-10-08,4,1.0,661.99
ITAD-006088,Monitor,1.76,3.47,North America,249.89,9.1,Refurbished,True,85.45,True,0.95,B2B Direct,344.18,911.64,0.05,866.06,175.35,3.64,145.41,3.15,0.42,2025-08-09,2,1.0,966.87
ITAD-006089,Desktop,1.14,9.98,Europe,1513.76,9.9,Refurbished,True,256.15,True,0.95,B2B Direct,1959.42,4768.35,0.05,4529.94,512.53,7.73,427.92,3.22,0.31,2025-08-24,5,1.0,1761.58
ITAD-006090,Printer,3.37,19.16,Asia Pacific,1096.36,8.7,Refurbished,True,115.91,True,0.95,B2B Direct,870.84,1968.86,0.05,1870.42,213.43,32.57,148.85,2.07,0.68,2025-07-09,7,1.0,1598.56
ITAD-006091,Tablet,0.33,0.33,North America,417.46,9.4,Refurbished,True,67.6,True,0.95,Retail Partner,623.0,713.72,0.2,570.97,60.18,0.35,50.81,1.81,0.42,2024-11-14,12,1.08,955.76
ITAD-006093,Server,3.89,22.84,North America,5402.99,9.4,Refurbished,True,469.0,True,0.95,B2B Direct,6604.8,16632.54,0.05,15800.91,1109.85,23.98,919.39,2.92,0.42,2025-01-21,9,1.15,2991.59
ITAD-006094,Printer,0.58,12.94,Latin America,881.77,7.3,Refurbished,True,110.07,True,0.863,Retail Partner,763.79,983.05,0.2,786.44,247.06,11.32,198.67,1.99,0.35,2025-08-07,4,1.0,793.14
ITAD-006095,Printer,1.03,6.54,Latin America,558.93,10.0,Refurbished,True,115.44,True,0.95,B2B Direct,465.01,1123.15,0.05,1066.99,305.09,5.72,253.61,2.35,0.35,2024-11-18,6,1.0,872.95
ITAD-006098,Laptop,0.85,1.62,Asia Pacific,504.17,10.0,Good,True,161.94,False,0.95,B2B Direct,388.11,949.45,0.05,901.98,385.57,0.0,327.74,1.85,0.68,2025-05-29,11,1.15,486.31
ITAD-006099,Server,5.36,29.0,Europe,4611.76,7.3,Refurbished,True,613.44,True,0.865,B2B Direct,4631.49,12377.98,0.05,11759.08,1319.51,22.47,1099.11,3.29,0.31,2025-01-16,8,1.0,1917.81
ITAD-006100,Monitor,2.1,4.02,North America,324.73,9.7,Refurbished,True,113.2,True,0.95,Retail Partner,435.6,519.99,0.2,415.99,247.05,4.22,205.77,2.91,0.42,2025-03-06,4,1.0,359.34
ITAD-006101,Printer,1.08,9.69,North America,833.33,8.3,Refurbished,True,143.23,True,0.942,B2B Direct,1183.33,2896.96,0.05,2752.11,375.73,10.17,309.2,3.05,0.42,2025-04-12,11,1.15,1922.53
ITAD-006103,Printer,5.62,12.82,North America,979.99,6.9,Refurbished,True,188.69,True,0.831,Online Marketplace,812.75,716.89,0.12,630.87,342.51,13.46,277.67,1.79,0.42,2025-02-02,9,1.15,279.92
ITAD-006104,Tablet,2.71,0.65,Europe,339.83,7.4,Refurbished,True,49.75,True,0.874,B2B Direct,310.07,845.94,0.05,803.64,115.64,0.51,97.78,2.96,0.31,2025-04-03,8,1.0,1600.33
ITAD-006105,Server,6.78,17.62,Asia Pacific,4580.57,7.7,Refurbished,True,596.61,True,0.9,Retail Partner,3156.17,3490.08,0.2,2792.06,1058.34,29.96,869.63,1.92,0.68,2025-05-18,10,1.15,484.99
ITAD-006106,Printer,0.93,18.16,North America,653.47,9.5,Refurbished,True,189.59,True,0.95,B2B Direct,940.82,1934.1,0.05,1837.39,266.8,19.07,207.71,3.28,0.42,2024-10-30,5,1.0,920.14
ITAD-006108,Desktop,4.2,11.29,Asia Pacific,1171.14,7.6,Refurbished,True,236.02,True,0.887,B2B Direct,841.24,2089.29,0.05,1984.83,571.73,19.2,466.78,2.13,0.68,2025-03-15,8,1.0,785.21
ITAD-006109,Server,3.52,28.73,North America,1526.53,10.0,Refurbished,True,548.62,True,0.95,B2B Direct,1916.09,5765.36,0.05,5477.09,936.71,30.16,766.04,2.78,0.42,2024-12-14,5,1.0,950.89
ITAD-006110,Laptop,4.84,2.44,Europe,815.8,5.3,Refurbished,True,215.95,True,0.704,Online Marketplace,539.86,542.35,0.12,477.27,244.24,1.89,205.71,2.71,0.31,2024-10-25,11,1.15,151.15
ITAD-006111,Printer,2.18,23.54,Europe,1147.04,8.6,Refurbished,True,184.41,True,0.95,B2B Direct,1342.01,3459.02,0.05,3286.07,236.87,18.24,183.09,2.34,0.31,2025-02-16,2,1.0,1775.71
ITAD-006112,Server,1.96,16.93,Europe,624.58,9.4,Refurbished,True,629.26,True,0.95,B2B Direct,795.98,1954.14,0.05,1856.43,816.65,13.12,681.04,1.96,0.31,2025-08-29,9,1.15,210.54
